"Date","MSCI_BRICS_price_index","MSCI_BRAZIL_price_index","MSCI_CHINA_price_index","MSCI_RUSSIA_price_index","MSCI_INDIA_price_index"
1996-12-23,94.772,783.305,67.736,170.381,95.056
1996-12-24,94.697,782.928,67.516,168.887,95.238
1996-12-25,94.695,782.89,67.516,168.887,95.238
1996-12-26,95.338,788.306,67.846,172.954,95.238
1996-12-27,95.806,792.152,68.515,176.059,95.171
1996-12-30,96.514,798.222,72.819,179.38,94.853
1996-12-31,96.66,797.876,73.443,180.763,95.105
1997-01-01,96.66,797.876,73.443,180.763,95.105
1997-01-02,97.185,791.562,75.391,180.817,98.513
1997-01-03,97.657,794.503,75.755,180.951,99.401
1997-01-06,99.74,808.086,75.121,200.261,99.367
1997-01-07,101.054,825.213,73.675,200.69,99.73
1997-01-08,102.543,833.926,72.403,211.488,100.746
1997-01-09,103.239,833.668,72.478,214.313,102.796
1997-01-10,104.648,833.561,72.187,229.738,104.768
1997-01-13,104.269,829.25,71.853,223.56,105.923
1997-01-14,105.887,850.071,71.525,219.395,107.267
1997-01-15,107.627,853.324,72.401,223.199,111.947
1997-01-16,106.57,857.671,73.399,222.912,106.723
1997-01-17,107.826,871.599,73.753,231.57,105.672
1997-01-20,108.327,874.599,73.264,241.328,104.639
1997-01-21,108.915,880.941,72.067,246.262,104.188
1997-01-22,109.103,875.533,71.346,251.773,105.254
1997-01-23,110.052,881.149,71.006,260.822,105.33
1997-01-24,108.927,869.218,71.228,257.396,105.089
1997-01-27,109.253,869.136,71.503,246.055,108.824
1997-01-28,110.434,878.021,71.316,249.963,109.984
1997-01-29,108.943,866.301,71.095,249.529,107.709
1997-01-30,109.219,870.581,71.564,250.869,107.216
1997-01-31,109.555,888.996,71.812,249.607,103.668
1997-02-03,110.401,905.896,72.338,250.124,102.067
1997-02-04,110.977,907.072,72.597,252.224,103.409
1997-02-05,111.477,914.36,72.863,255.033,102.637
1997-02-06,112.136,913.867,72.754,260.77,103.996
1997-02-07,113.946,933.503,72.768,266.5,104.162
1997-02-10,114.857,933.503,71.998,277.91,105.167
1997-02-11,115.429,933.503,71.424,281.297,106.644
1997-02-12,118.03,972.729,71.502,278.418,106.325
1997-02-13,118.34,975.212,71.407,279.556,106.572
1997-02-14,118.933,976.092,70.826,285.176,107.399
1997-02-17,120.334,983.961,70.996,291.348,109.125
1997-02-18,121.294,995.252,68.539,302.174,107.587
1997-02-19,121.166,980.485,69.037,318.408,107.483
1997-02-20,119.806,972.989,69.272,308.922,106.486
1997-02-21,118.894,972.069,70.065,301.062,104.942
1997-02-24,119.408,989.795,70.829,298.228,102.549
1997-02-25,120.498,1005.46,71.249,296.178,102.761
1997-02-26,119.588,989.681,72.221,297.931,103.134
1997-02-27,119.131,976.468,73.836,297.714,104.853
1997-02-28,120.76,979.416,73.924,294.862,110.79
1997-03-03,122.729,986.613,75.16,286.361,117.932
1997-03-04,123.067,987.058,74.222,283.836,119.769
1997-03-05,122.948,992.633,73.212,275.586,119.762
1997-03-06,123.175,997.811,73.695,280.333,118.085
1997-03-07,123.699,1003.185,72.823,283.089,118.095
1997-03-10,124.213,1022.108,73.057,283.379,114.76
1997-03-11,124.902,1029.359,73.02,294.185,112.985
1997-03-12,123.395,1002.011,73.46,297.915,113.902
1997-03-13,123.248,1001.061,73.578,297.409,113.706
1997-03-14,124.008,1016.596,73.784,291.849,113.519
1997-03-17,123.032,996.837,74.17,293.139,114.908
1997-03-18,122.133,986.936,73.516,291.887,114.601
1997-03-19,120.179,979.454,72.97,281.447,111.685
1997-03-20,121.241,994.903,72.443,276.396,112.65
1997-03-21,121.186,992.723,72.093,279.228,112.461
1997-03-24,120.745,991.238,72.614,273.133,112.484
1997-03-25,121.05,995.675,71.637,269.342,113.396
1997-03-26,120.199,988.259,72.388,267.228,112.583
1997-03-27,120.029,988.259,71.617,265.1,112.522
1997-03-28,119.681,988.259,71.695,267.991,110.563
1997-03-31,115.908,965.121,71.787,271.836,101.834
1997-04-01,116.614,972.191,70.65,267.992,103.57
1997-04-02,117.834,976.147,70.702,268.404,106.976
1997-04-03,117.845,976.71,70.537,264.773,107.69
1997-04-04,119.076,1003.532,70.867,255.167,107.069
1997-04-07,120.079,1021.337,71.331,255.352,105.871
1997-04-08,120.249,1015.681,71.947,264.833,105.871
1997-04-09,122.57,1027.845,72.386,272.886,109.429
1997-04-10,121.607,1023.254,73.028,269.56,107.71
1997-04-11,120.293,1004.482,74.318,267.19,108.238
1997-04-14,118.846,995.361,74.571,257.945,107.297
1997-04-15,120.027,999.267,73.678,265.933,109.031
1997-04-16,120.45,1003.665,75.136,266.579,109.067
1997-04-17,119.794,988.123,76.403,268.656,110.209
1997-04-18,119.651,984.766,77.358,269.486,110.271
1997-04-21,120.277,984.766,78.385,265.613,113.334
1997-04-22,120.423,991.379,78.968,259.61,113.322
1997-04-23,121.667,1003.344,78.481,262.005,114.27
1997-04-24,122.336,1012.97,80.423,262.192,113.838
1997-04-25,122.974,1014.604,80.434,269.951,114.075
1997-04-28,123.497,1019.763,80.416,272.393,114.092
1997-04-29,124.266,1027.367,79.588,279.87,113.37
1997-04-30,125.841,1031.91,81.27,293.874,114.719
1997-05-01,125.872,1031.91,82.084,293.874,114.719
1997-05-02,126.145,1039.996,82.182,293.847,113.529
1997-05-05,125.9,1031.195,84.404,305.642,112.089
1997-05-06,127.263,1046.101,85.734,307.399,112.561
1997-05-07,126.534,1038.408,86.912,307.948,111.634
1997-05-08,127.723,1054.251,85.486,309.373,111.666
1997-05-09,127.937,1055.175,85.036,309.399,112.273
1997-05-12,129.453,1065.083,83.817,327.347,111.477
1997-05-13,128.68,1062.821,83.281,321.907,110.466
1997-05-14,126.736,1033.017,80.752,321.241,111.808
1997-05-15,127.634,1041.573,79.008,327.524,111.709
1997-05-16,128.938,1049.038,77.137,339.112,112.284
1997-05-19,128.989,1049.764,77.452,335.607,113.007
1997-05-20,129.55,1057.994,79.67,334.705,112.749
1997-05-21,129.645,1061.123,79.168,337.316,111.745
1997-05-22,128.924,1058.985,76.727,330.457,111.484
1997-05-23,128.825,1058.214,76.933,332.738,110.789
1997-05-26,129.387,1069.332,76.084,330.015,110.587
1997-05-27,129.769,1076.672,78.288,327.907,110.167
1997-05-28,130.422,1086.498,78.709,325.129,110.492
1997-05-29,130.913,1086.498,78.836,327.845,111.723
1997-05-30,132.127,1096.65,79.475,330.274,112.887
1997-06-02,132.54,1096.71,81.072,328.854,114.508
1997-06-03,131.772,1080.129,82.347,331.178,115.458
1997-06-04,131.554,1071.261,81.871,334.995,116.286
1997-06-05,132.166,1077.801,82.462,335.464,116.612
1997-06-06,133.111,1093.628,80.37,337.602,115.667
1997-06-09,133.845,1099.491,80.709,342.484,115.698
1997-06-10,134.547,1107.05,80.259,340.701,116.732
1997-06-11,135.576,1116.209,77.515,340.889,118.454
1997-06-12,138.098,1145.782,75.203,340.889,120.188
1997-06-13,139.144,1151.642,78.133,341.607,121.942
1997-06-16,140.257,1163.972,79.465,343.161,122.226
1997-06-17,142.232,1181.362,79.301,345.231,124.469
1997-06-18,142.953,1184.025,79.009,355.205,124.289
1997-06-19,143.546,1186.656,79.396,361.134,124.435
1997-06-20,143.461,1182.755,79.608,364.317,124.449
1997-06-23,144.95,1192.333,79.69,376.732,124.651
1997-06-24,147.904,1220.002,79.052,388.154,125.759
1997-06-25,150.939,1250.689,78.952,404.867,125.082
1997-06-26,149.655,1235.428,79.938,398.53,125.692
1997-06-27,148.737,1223.524,80.926,396.206,125.865
1997-06-30,148.308,1206.239,81.017,392.734,129.74
1997-07-01,151.333,1234.981,81.141,402.829,131.004
1997-07-02,154.469,1256.922,80.516,427.417,131.415
1997-07-03,156.337,1259.745,79.614,458.4,130.889
1997-07-04,158.763,1279.817,79.073,476.095,130.667
1997-07-07,158.458,1285.569,77.832,465.165,130.559
1997-07-08,160.111,1303.001,75.765,471.356,130.936
1997-07-09,160.991,1301.854,74.965,475.687,133.719
1997-07-10,160.615,1306.419,76.068,465.785,133.103
1997-07-11,157.633,1278.702,77.42,454.039,131.877
1997-07-14,153.686,1241.535,78.649,445.569,128.881
1997-07-15,145.684,1143.723,82.545,427.163,129.051
1997-07-16,149.619,1209.922,85.372,415.649,127.918
1997-07-17,145.397,1141.015,85.657,427.806,128.117
1997-07-18,141.975,1097.521,86.11,434.38,125.587
1997-07-21,142.438,1106.13,85.195,428.133,126.503
1997-07-22,148.814,1184.894,83.775,434.946,127.655
1997-07-23,151.781,1203.523,85.624,451.924,129.689
1997-07-24,152.583,1214.872,87.035,452.911,129.18
1997-07-25,152.769,1216.431,86.962,458.793,128.149
1997-07-28,155.034,1243.733,85.652,464.794,128.061
1997-07-29,155.411,1251.52,85.346,457.228,129.084
1997-07-30,155.186,1249.284,86.713,452.32,129.748
1997-07-31,155.335,1238.568,91.99,457.413,131.35
1997-08-01,151.968,1187.426,92.254,460.362,131.966
1997-08-04,152.292,1170.893,94.002,468.343,135.687
1997-08-05,152.861,1163.809,96.299,474.092,138.165
1997-08-06,156.547,1209.08,94.769,483.738,137.729
1997-08-07,156.887,1190.583,95.296,521.034,135.665
1997-08-08,154.856,1175.664,95.829,511.074,134.218
1997-08-11,154.09,1164.599,95.646,503.204,136.171
1997-08-12,153.516,1160.306,97.769,503.993,134.694
1997-08-13,153.291,1159.736,101.197,503.709,133.571
1997-08-14,153.037,1158.321,102.737,507.723,131.878
1997-08-15,150.01,1112.968,100.36,513.594,131.915
1997-08-18,148.067,1098.417,100.502,498.704,131.878
1997-08-19,146.241,1100.404,94.221,488.247,127.682
1997-08-20,144.239,1066.217,101.552,487.49,128.612
1997-08-21,145.289,1085.945,104.148,492.697,125.624
1997-08-22,143.15,1082.295,105.315,474.16,122.521
1997-08-25,144.768,1100.339,110.805,478.519,121.915
1997-08-26,145.984,1122.472,106.607,468.35,123.317
1997-08-27,146.589,1136.421,103.624,463.579,123.275
1997-08-28,142.232,1100.423,99.754,453.144,119.587
1997-08-29,136.39,1047.016,97.401,432.844,117.044
1997-09-01,131.85,998.053,86.383,415.568,118.76
1997-09-02,138.772,1073.038,77.823,444.894,119.037
1997-09-03,140.674,1084.209,88.4,453.962,119.6
1997-09-04,142.126,1108.056,84.142,447.49,120.607
1997-09-05,145.252,1146.236,84.438,451.645,120.979
1997-09-08,145.652,1139.549,87.165,460.608,121.923
1997-09-09,145.902,1141.411,93.63,463.968,120.676
1997-09-10,143.986,1111.646,94.363,463.357,121.626
1997-09-11,140.9,1086.463,92.6,446.091,120.988
1997-09-12,142.196,1098.687,93.029,453.767,120.754
1997-09-15,139.844,1064.88,94.616,450.984,121.526
1997-09-16,142.158,1094.389,92.227,456.538,121.284
1997-09-17,144.271,1129.915,92.844,456.871,119.367
1997-09-18,145.137,1146.541,90.739,457.058,118.362
1997-09-19,144.949,1144.824,89.08,465.189,116.55
1997-09-22,144.873,1148.375,84.221,469.736,114.98
1997-09-23,143.916,1129.554,80.415,471.114,116.761
1997-09-24,143.959,1131.598,79.792,468.501,117.036
1997-09-25,143.968,1124.567,85.145,465.553,118.877
1997-09-26,144.744,1136.761,82.927,461.405,119.711
1997-09-29,145.098,1143.269,81.798,461.145,119.485
1997-09-30,146.341,1159.204,81.203,465.568,118.915
1997-10-01,149.134,1188.038,81.449,476.503,119.083
1997-10-02,151.653,1207.944,81.418,494.194,119.198
1997-10-03,154.518,1217.658,80.888,538.393,117.57
1997-10-06,154.733,1224.084,77.964,535.086,117.78
1997-10-07,152.578,1203.313,78.082,518.314,119.059
1997-10-08,152.282,1198.164,77.069,518.181,119.524
1997-10-09,152.187,1217.624,74.425,488.963,120.733
1997-10-10,152.973,1222.809,74.524,487.002,122.698
1997-10-13,154.31,1222.111,72.077,510.121,123.127
1997-10-14,155.19,1236.032,71.4,514.846,121.684
1997-10-15,154.173,1226.699,67.649,508.651,122.325
1997-10-16,153.02,1206.82,69.563,506.67,123.579
1997-10-17,152.03,1196.001,72.001,499.245,124.105
1997-10-20,153.681,1217.231,68.712,496.403,125.628
1997-10-21,155.555,1237.539,66.138,509.613,124.568
1997-10-22,154.812,1230.075,64.081,511.417,123.702
1997-10-23,145.624,1136.192,58.992,485.254,121.314
1997-10-24,143.239,1104.995,61.866,488.86,119.642
1997-10-27,130.401,963.362,61.292,449.364,118.87
1997-10-28,127.167,1010.823,56.45,339.294,118.926
1997-10-29,129.398,964.381,60.409,432.277,118.746
1997-10-30,119.092,875.228,63.806,381.923,115.038
1997-10-31,120.471,879.017,68.015,398.787,114.838
1997-11-03,126.624,951.044,68.598,414.719,114.658
1997-11-04,128.587,984.44,67.148,406.278,115.094
1997-11-05,127.356,965.528,68.084,410.492,114.555
1997-11-06,123.971,926.133,66.527,406.164,113.758
1997-11-07,119.259,866.584,65.523,403.602,113
1997-11-10,118.412,883.705,64.249,372.573,112.224
1997-11-11,115.638,864.12,63.151,351.688,112.028
1997-11-12,106.323,779.293,61.038,312.561,109.269
1997-11-13,107.313,795.495,60.525,320.864,106.739
1997-11-14,111.178,854.314,61.526,311.711,107.096
1997-11-17,113.73,885.315,62.337,316.387,106.998
1997-11-18,113.719,881.34,61.337,333.737,104.207
1997-11-19,114.499,905.324,61.243,325.831,102.38
1997-11-20,114.478,890.704,59.317,343.146,102.709
1997-11-21,117.127,911.192,59.861,358.667,103.552
1997-11-24,112.144,880.767,58.489,331.676,99.314
1997-11-25,112.372,883.21,57.022,327.172,100.72
1997-11-26,114.114,900.14,57.246,332.148,101.517
1997-11-27,115.578,921.573,55.905,319.528,104.177
1997-11-28,113.573,905.017,55.704,313.861,102.442
1997-12-01,113.636,922.751,55.597,301.346,100.978
1997-12-02,116.285,952.219,58.254,309.443,100.704
1997-12-03,117.281,951.998,57.941,324.317,100.931
1997-12-04,119.391,956.47,59.295,351.516,100.843
1997-12-05,119.025,953.075,61.182,354.634,99.321
1997-12-08,120.383,955.075,62.8,372.893,99.207
1997-12-09,118.292,942.026,62.813,363.527,97.08
1997-12-10,114.149,911.466,60.083,340.222,95.707
1997-12-11,110.213,878.353,58.208,324.251,93.881
1997-12-12,110.665,885.709,56.99,324.111,93.824
1997-12-15,115.296,921.604,56.297,352.831,94.738
1997-12-16,117.885,940.299,55.256,363.625,97.022
1997-12-17,119.365,952.008,55.18,367.081,98.651
1997-12-18,117.234,922.682,55.461,365.719,98.755
1997-12-19,113.753,893.168,54.515,337.216,100.677
1997-12-22,117.232,918.048,52.643,355.278,102.997
1997-12-23,117.815,925.461,52.399,353.008,103.812
1997-12-24,117.923,925.503,52.53,358.789,102.758
1997-12-25,117.923,925.503,52.53,358.789,102.758
1997-12-26,119.881,943.095,52.759,366.276,103.572
1997-12-29,122.784,968.053,53.045,376.388,105.339
1997-12-30,123.846,984.389,54.383,382.551,103.245
1997-12-31,124.083,984.389,54.053,382.434,104.225
1998-01-01,124.083,984.389,54.053,382.434,104.225
1998-01-02,125.914,1004.626,53.696,382.434,105.782
1998-01-05,127.76,1013.726,52.567,399.537,106.275
1998-01-06,123.859,970.907,50.802,390.427,105.501
1998-01-07,121.321,941.806,46.659,390.265,104.327
1998-01-08,116.945,916.333,43.632,363.09,101.712
1998-01-09,112.025,867.406,42.097,350.401,99.558
1998-01-12,108.031,875.084,36.436,299.12,95.782
1998-01-13,110.952,890.581,37.974,323.673,96.413
1998-01-14,109.994,886.646,39.399,317.427,95.172
1998-01-15,107.514,864.483,38.681,306.98,94.405
1998-01-16,110.428,893.128,37.974,314.683,95.955
1998-01-19,114.058,920.287,40.466,320.258,100.716
1998-01-20,112.338,900.395,39.986,319.661,99.755
1998-01-21,109.868,879.649,41.039,304.616,99.534
1998-01-22,110.215,902.053,38.977,291.373,98.373
1998-01-23,107.917,882.973,39.468,279.078,97.758
1998-01-26,107.335,883.761,39.804,267.956,98.037
1998-01-27,108.144,892.654,40.456,273.8,97.169
1998-01-28,106.737,897.481,40.361,261.941,93.454
1998-01-29,106.438,903.592,40.343,250.028,93.623
1998-01-30,107.221,899.387,40.304,267.571,93.394
1998-02-02,111.243,917.023,45.36,293.499,96.792
1998-02-03,111.101,925.61,46.33,280.882,96.921
1998-02-04,110.174,921.897,45.865,274.402,96.067
1998-02-05,111.968,926.184,46.615,293.562,96.881
1998-02-06,112.743,928.343,48.717,300.537,97.218
1998-02-09,114.602,951.718,52.3,304.594,96.454
1998-02-10,114.396,957.418,52.455,299.321,95.427
1998-02-11,116.449,974.424,52.251,313.866,95.076
1998-02-12,114.655,961.479,51.125,301.968,94.854
1998-02-13,115.374,965.459,48.848,301.742,96.912
1998-02-16,114.928,948.308,48.157,304.985,99.13
1998-02-17,115.807,957.507,48.548,313.086,97.916
1998-02-18,114.839,951.976,48.591,304.846,97.767
1998-02-19,114.697,944.128,48.295,307.579,98.711
1998-02-20,115.262,952.149,48.72,309.153,98.241
1998-02-23,115.923,952.149,48.718,315.013,99.306
1998-02-24,115.963,952.149,52.8,312.564,99.476
1998-02-25,116.972,967.583,52.309,311.446,99.501
1998-02-26,117.816,967.559,53.008,314.748,101.81
1998-02-27,118.216,967.721,54.605,314.07,103.228
1998-03-02,121.398,986.415,53.796,328.375,107.169
1998-03-03,120.651,993.352,54.177,322.339,103.791
1998-03-04,122.051,989.062,54.065,338.534,106.376
1998-03-05,121.166,993.123,50.01,328.681,105.419
1998-03-06,122.756,1006.253,50.504,339.799,105.124
1998-03-09,123.474,1006.753,50.078,339.799,107.893
1998-03-10,124.419,1010.093,50.63,351.465,107.59
1998-03-11,124.685,1017.176,51.16,352.34,106.339
1998-03-12,124.534,1022.218,50.535,349.913,105.169
1998-03-13,125.802,1040.835,51.038,348.866,105.171
1998-03-16,126.031,1041.421,51.084,345.321,106.773
1998-03-17,125.876,1050.666,51.601,331.568,106.655
1998-03-18,125.426,1049.993,51.816,322.045,107.7
1998-03-19,126.463,1053.308,52.767,333.437,107.716
1998-03-20,127.499,1063.743,52.775,336.324,108.189
1998-03-23,129.823,1075.539,53.876,343.914,111.793
1998-03-24,128.744,1061.726,54.122,344.716,111.089
1998-03-25,127.789,1043.891,56.155,343.696,111.888
1998-03-26,127.483,1054.054,55.648,334.928,110.284
1998-03-27,127.521,1046.687,54.596,342.623,110.804
1998-03-30,126.208,1036.28,53.516,335.672,110.562
1998-03-31,126.737,1048.174,53.09,331.763,110.496
1998-04-01,126.768,1044.941,52.197,327.969,112.69
1998-04-02,126.772,1044.295,51.065,328.747,113.007
1998-04-03,125.062,1025.25,50.437,317.522,114.5
1998-04-06,126.828,1040.097,50.497,320.14,116.667
1998-04-07,126.494,1032.369,50.245,319.636,117.658
1998-04-08,126.694,1038.076,50.975,316.403,117.489
1998-04-09,126.37,1038.076,51.467,310.811,117.489
1998-04-10,126.124,1038.076,51.624,312.631,116.037
1998-04-13,126.731,1048.286,51.685,313.791,115.326
1998-04-14,127.501,1059.848,51.56,313.369,115.326
1998-04-15,128.521,1061.621,51.771,318.36,117.498
1998-04-16,127.263,1043.435,51.842,324.149,116.073
1998-04-17,127.065,1040.695,51.628,317.893,117.671
1998-04-20,127.073,1035.467,52.535,318.84,118.639
1998-04-21,127.686,1035.467,51.287,321.749,120.659
1998-04-22,125.497,1007.839,50.701,329.975,117.783
1998-04-23,124.26,998.035,49.478,332.926,115.243
1998-04-24,125.052,1010.454,49.665,336.597,113.974
1998-04-27,120.653,960.586,48.941,320.451,114.664
1998-04-28,121.494,977.756,48.266,315.496,114.679
1998-04-29,121.746,990.726,47.786,317.442,111.768
1998-04-30,123.205,1002.236,47.564,323.814,112.792
1998-05-01,123.204,1002.236,47.707,323.745,112.763
1998-05-04,123.343,991.938,47.449,323.745,116.195
1998-05-05,123.544,992.761,45.958,325.756,116.674
1998-05-06,120.511,962.247,44.536,321.768,114.573
1998-05-07,119.533,955.064,44.257,314.638,114.573
1998-05-08,119.342,957.45,45.337,314.327,112.95
1998-05-11,117.654,933.065,45.452,314.327,112.992
1998-05-12,114.596,913.871,44.178,296.888,111.009
1998-05-13,112.205,910.415,42.698,283.833,106.292
1998-05-14,111.274,907.829,43.426,266.474,107.489
1998-05-15,111.824,921.365,44.473,264.25,106.192
1998-05-18,106.512,870.58,44.29,229.698,108.004
1998-05-19,107.714,876.664,44.479,239.841,108.451
1998-05-20,107.98,876.831,45.411,238.789,109.44
1998-05-21,106.369,862.974,45.375,235.181,107.85
1998-05-22,105.502,859.264,44.514,229.373,107.173
1998-05-25,103.567,843.53,44.211,217.163,107.05
1998-05-26,99.936,803.34,43.732,211.55,105.398
1998-05-27,99.498,824.446,42.014,194.053,102.769
1998-05-28,101.89,858.404,40.634,202.347,101.143
1998-05-29,100.045,843.702,40.953,196.366,99.364
1998-06-01,96.831,824.609,40.464,170.581,98.602
1998-06-02,101.016,864.924,39.714,200.47,96.678
1998-06-03,100.54,841.202,40.634,217.451,96.81
1998-06-04,101.601,863.749,40.526,214.06,95.665
1998-06-05,101.431,874.944,40.079,214.089,92.059
1998-06-08,101.62,883.839,39.116,211.424,91.302
1998-06-09,100.005,870.698,37.246,199.583,92.072
1998-06-10,95.481,834.346,35.629,187.398,87.845
1998-06-11,95.201,834.346,34.862,182.023,88.31
1998-06-12,93.772,809.821,34.865,182.023,89.431
1998-06-15,88.412,772.509,33.798,162.19,84.089
1998-06-16,89.165,781.457,32.489,167.914,83.523
1998-06-17,95.82,827.449,34.522,187.819,90.082
1998-06-18,92.942,803.199,37.491,181.073,87.302
1998-06-19,92.463,812.977,38.068,176.666,83.433
1998-06-22,91.169,806.44,36.349,177.721,80.737
1998-06-23,92.722,827.648,35.865,181.423,79.56
1998-06-24,93.381,819.983,36.055,187.993,82.668
1998-06-25,91.606,795.366,36.745,179.838,84.502
1998-06-26,90.177,790.276,36.554,168.842,83.546
1998-06-29,90.982,799.731,34.915,157.867,86.978
1998-06-30,91.271,811.141,34.387,154.186,86.412
1998-07-01,92.395,830.066,34.466,149.675,86.071
1998-07-02,91.866,827.536,35.865,147.417,84.146
1998-07-03,92.793,841.039,34.974,155.985,81.79
1998-07-06,92.693,838.717,34.227,149.024,84.053
1998-07-07,93.626,851.668,33.945,145.063,84.643
1998-07-08,94.146,867.093,34.435,140.715,85.674
1998-07-09,94.789,866.72,34.132,143.766,87.612
1998-07-10,95.745,863.827,33.835,154.974,89.43
1998-07-13,96.44,863.951,32.885,174.347,87.551
1998-07-14,99.449,877.466,32.017,202.629,88.802
1998-07-15,100.213,880.775,32.362,210.387,88.848
1998-07-16,101.281,899.027,32.652,194.827,91.822
