"Date","MSCI_JAPAN_price_index","MSCI_USA_price_index","MSCI_UK_price_index","MSCI_FRANCE_price_index","MSCI_CANADA_price_index","MSCI_GERMANY_price_index","MSCI_ITALY_price_index"
1990-04-18,2801.869,446.566,314.673,575.31,352.563,665.481,270.671
1990-04-19,2900.34,444.6,312.217,575.852,346.657,658.307,268.434
1990-04-20,2889.648,443.753,309.739,582.462,341.109,659.863,267.124
1990-04-23,2873.64,437.238,306.13,567.646,341.143,639.256,261.643
1990-04-24,2834.169,436.593,305.288,570.296,340.762,635.751,259.884
1990-04-25,2840.112,433.769,306.986,571.936,341.092,640.782,261.671
1990-04-26,2843.806,432.292,307.831,570.821,344.321,639.407,261.635
1990-04-27,2845.437,425.988,304.16,568.253,339.073,633.67,261.59
1990-04-30,2849.917,425.925,305.699,564.596,339.637,632.643,260.758
1990-05-01,2870.461,428.927,307.073,563.956,339.664,631.234,260.309
1990-05-02,2925.749,433.02,309.046,567.866,340.627,639.516,260.029
1990-05-03,2927.324,432.86,309.783,578.164,341.619,653.807,262.322
1990-05-04,2913.85,442.594,312.13,581.807,343.987,667.835,265.656
1990-05-07,2997.332,446.068,313.892,591.519,350.559,681.179,268.972
1990-05-08,3000.69,450.147,315.266,590.192,351.698,676.823,267.996
1990-05-09,3017.806,448.684,315.887,590.668,353.158,681.662,269.798
1990-05-10,3008.714,445.884,317.159,590.428,356.233,675.33,269.735
1990-05-11,3129.57,451.657,324.421,589.238,358.461,679.379,270.014
1990-05-14,3194.706,459.715,326.77,585.304,357.784,663.852,269.819
1990-05-15,3238.58,460.385,326.455,580.908,354.055,659.47,272.495
1990-05-16,3208.029,460.441,325.895,580.662,353.208,662.387,273.081
1990-05-17,3192.993,477.681,326.578,586.764,356.449,656.217,276.208
1990-05-18,3167.748,473.975,326.384,586.787,355.985,661.399,276.38
1990-05-21,3132.914,477.321,329.737,581.562,355.35,645.546,277.073
1990-05-22,3201.339,483.178,330.302,583.23,356.32,635.219,276.884
1990-05-23,3218.6,481.537,331.17,587.548,354.324,647.109,276.938
1990-05-24,3206.343,477.945,330.853,586.148,353.078,645.676,277.553
1990-05-25,3286.686,474.505,327.246,579.785,351.829,639.421,276.264
1990-05-28,3315.843,475.703,327.246,580.561,352.128,639.274,275.424
1990-05-29,3252.12,481.677,332.465,586.034,355.905,651.856,277.56
1990-05-30,3258.459,494.864,332.791,582.657,359.839,646.397,279.38
1990-05-31,3256.627,487.857,333.042,575.19,363.718,639.34,276.813
1990-06-01,3268.617,495.674,334.921,572.097,364.47,644.497,278.582
1990-06-04,3225.127,492.02,339.172,567.605,364.724,638.318,275.676
1990-06-05,3224.516,495.163,338.506,563.721,365.725,649.468,276.498
1990-06-06,3225.176,492.596,337.116,559.801,367.872,645.64,277.045
1990-06-07,3230.964,498.167,335.401,560.575,367.601,640.714,277.794
1990-06-08,3188.145,493.884,331.268,553.032,362.735,632.423,277.337
1990-06-11,3134.321,490.679,334.044,548.87,365.072,627.621,277.452
1990-06-12,3113.481,501.026,338.434,549.803,368.178,629.249,279.358
1990-06-13,3106.255,510.713,337.177,554.868,368.404,621.312,278.931
1990-06-14,3147.273,509.56,335.477,555.833,366.187,621.951,282.074
1990-06-15,3128.275,505.403,335.426,549.004,364.33,618.188,278.394
1990-06-18,3117.178,502.208,330.278,546.874,359.17,628.973,280.526
1990-06-19,3078.154,502.957,331.745,552.522,358.572,639.087,282.862
1990-06-20,3089.565,505.872,332.142,551.981,359.465,646.474,281.751
1990-06-21,3069.623,507.033,333.528,553.102,358.569,649.987,278.307
1990-06-22,3043.021,510.292,329.18,559.153,353.651,655.291,277.861
1990-06-25,2971.731,515.082,326.357,562.728,351.634,659.93,277.984
1990-06-26,3006.682,516.017,325.84,564.435,354.627,660.58,277.819
1990-06-27,3082.689,514.075,328.464,567.124,357.317,668.159,279.825
1990-06-28,3080.699,509.804,330.842,565.283,358.489,674.713,280.744
1990-06-29,3103.417,515.282,330.9,565.834,361.487,665.999,281.711
1990-07-02,3118.964,518.695,332.328,565.905,362.343,677.224,278.597
1990-07-03,3115.702,522.217,332.844,566.902,363.724,679.795,277.89
1990-07-04,3161.932,522.688,332.844,565.33,366.116,689.798,277.221
1990-07-05,3139.274,517.269,329.085,559.997,363.148,687.78,277.706
1990-07-06,3137.158,519.004,331.541,559.556,363.053,686.269,273.225
1990-07-09,3133.75,524.94,332.483,558.145,363.434,689.922,273.991
1990-07-10,3136.373,524.982,330.085,553.053,362.6,684.169,270.811
1990-07-11,3163.274,526.505,334.427,553.249,363.907,681.255,271.176
1990-07-12,3164.454,523.643,338.199,550.677,366.518,684.758,272.465
1990-07-13,3209.042,532.239,339.72,561.904,370.342,692.101,275.171
1990-07-16,3255.163,536.466,341.397,562.73,374.706,689.656,273.552
1990-07-17,3252.742,540.524,340.636,563.586,372.471,686.864,273.973
1990-07-18,3254.288,541.039,337.486,568.632,370.537,702.979,279.326
1990-07-19,3244.326,535.607,338.596,567.177,369.481,703.94,278.968
1990-07-20,3174.966,538.184,335.183,569.323,370.89,699.139,279.025
1990-07-23,3132.01,530.47,329.352,560.607,366.087,701.34,276.917
1990-07-24,3094.805,532.981,329.541,565.994,366.156,698.873,274.619
1990-07-25,3084.536,528.511,330.577,568.468,367.469,699.742,274.94
1990-07-26,3017.092,526.372,329.573,564.954,366.701,702.79,277.4
1990-07-27,2974.955,529.112,327.305,561.183,366.455,701.827,277.543
1990-07-30,2983.781,529.016,329.11,561.066,366.452,700.808,278.053
1990-07-31,3060.31,535.796,329.485,570.14,368.032,713.503,283.651
1990-08-01,3039.716,536.86,328.851,570.052,368.991,707.107,280.504
1990-08-02,2931.571,524.693,324.681,554.673,367.511,688.672,269.319
1990-08-03,2869.908,522.961,319.501,544.403,364.397,683.928,269.364
1990-08-06,2792.678,514.712,308.717,524.861,365.987,659.976,260.777
1990-08-07,2733.3,518.955,309.384,532.109,361.279,666.457,258.593
1990-08-08,2789.122,515.013,312.726,510.17,361.476,636.978,257.125
1990-08-09,2751.976,519.052,314.543,517.782,362.731,644.961,254.938
1990-08-10,2726.657,516.036,310.397,516.312,361.714,645.359,253.71
1990-08-13,2648.774,517.856,313.281,507.931,361.582,642.892,253.461
1990-08-14,2697.365,520.9,313.607,503.772,364.244,638.553,250.854
1990-08-15,2863.719,527.065,314.398,508.966,366.294,651.449,253.481
1990-08-16,2793.371,522.611,306.992,511.625,365.713,654.408,255.439
1990-08-17,2745.355,515.963,302.695,497.632,364.19,634.472,246.11
1990-08-20,2755.456,511.767,303.2,479.3,364.39,620.103,233.592
1990-08-21,2729.634,500.837,297.218,463.615,362.926,596.684,232.392
1990-08-22,2654.868,503.033,292.321,473.986,361.843,594.353,235.433
1990-08-23,2508.264,501.956,283.869,469.572,355.314,581.935,232.622
1990-08-24,2556.223,505.075,288.106,484.352,357.083,583.153,229.877
1990-08-27,2666.571,502.708,297.463,505.976,355.885,617.729,241.276
1990-08-28,2742.163,514.136,297.486,503.78,354.084,614.134,246.603
1990-08-29,2668.19,512.669,300.018,505.734,352.634,614.036,243.061
1990-08-30,2729.132,512.377,295.082,507.828,349.16,619.989,244.824
1990-08-31,2761.277,505.541,298.427,496.612,348.371,606.569,242.421
1990-09-03,2713.85,501.925,298.427,482.262,348.941,603.06,235.276
1990-09-04,2665.626,498.322,298.895,477.411,346.904,598.904,231.094
1990-09-05,2629.726,502.684,299.896,486.35,347.54,594.518,233.858
1990-09-06,2629.105,497.08,296.105,477.929,344.691,588.198,234.199
1990-09-07,2649.6,492.394,298.989,478.713,339.531,585.797,232.603
1990-09-10,2759.332,490.702,297.314,486.548,339.127,596.296,231.683
1990-09-11,2694.675,485.28,297.27,480.431,339.039,580.907,230.003
1990-09-12,2802.775,490.62,298.195,481.644,339.287,592.799,232.488
1990-09-13,2782.764,485.495,294.452,478.145,336.714,584.327,233.569
1990-09-14,2782.857,485.205,292.389,477.104,336.332,585.346,235.336
1990-09-17,2719.123,488.655,293.346,477.256,339.577,577.045,230.772
1990-09-18,2657.367,486.227,294.382,473.68,340.306,573.736,230.54
1990-09-19,2616.216,478.452,292.482,464.609,340.97,555.86,223.355
1990-09-20,2586.931,461.762,287.965,451.484,340.422,545.149,217.592
1990-09-21,2594.452,459.649,287.613,451.958,338.161,532.424,214.78
1990-09-24,2616.415,457.708,281.78,443.95,338.854,532.29,215.924
1990-09-25,2517.618,463.118,285.25,441.713,337.807,512.275,212.999
1990-09-26,2415.085,458.789,282.352,438.997,333.6,512.86,211.636
1990-09-27,2357.923,463.555,278.711,448.806,331.28,521.75,214.735
1990-09-28,2308.078,458.909,283.669,443.382,332.014,498.514,213.083
1990-10-01,2266.464,473.005,291.986,459.946,334.581,532.004,217.443
1990-10-02,2525.137,478.534,292.241,466.34,335.831,546.176,223.506
1990-10-03,2520.153,488.404,288.541,467.449,334.986,549.389,224.301
1990-10-04,2518.147,487.356,289.803,465.902,335.348,540.582,226.133
1990-10-05,2591.457,510.545,288.56,464.797,333.531,533.994,222.371
1990-10-08,2702.268,537.84,290.349,475.291,333.416,557.902,223.671
1990-10-09,2701.489,520.175,282.347,468.58,330.944,557.073,222.578
1990-10-10,2701.489,517.178,278.119,464.782,328.175,540.842,218.029
1990-10-11,2606.012,509.667,273.709,463.482,321.641,546.345,217.063
1990-10-12,2635.748,512.504,277.782,475.41,322.494,565.046,217.627
1990-10-15,2725.129,507.531,280.977,480.516,319.254,568.893,217.169
1990-10-16,2765.508,504.925,277.004,482.522,316.404,567.381,218.537
1990-10-17,2854.788,503.969,276.861,488.367,315.726,563.538,219.463
1990-10-18,2907.248,504.166,283.758,496.009,316.251,573.556,218.882
1990-10-19,2943.621,506.872,289.587,496.968,321.519,581.813,224.461
1990-10-22,3004.761,507.322,292.029,492.914,323.122,576.393,227.195
1990-10-23,2974.234,512.23,289.872,500.714,324.083,580.612,231.087
1990-10-24,2914.569,509.913,289.557,500.844,325.036,596.448,232.661
1990-10-25,2992.046,506.661,287.328,495.873,325.806,588.099,232.695
1990-10-26,2929.417,499.745,282.356,487.943,322.135,573.374,226.327
1990-10-29,2936.596,499.241,279.772,489.209,321.561,570.524,223.244
1990-10-30,2879.033,490.151,281.944,480.947,321.024,561.495,222.512
1990-10-31,2866.254,494.177,281.874,491.359,320.876,562.012,222.341
1990-11-01,2756.192,488.867,284.469,494.148,322.129,561.224,223.58
1990-11-02,2776.472,490.776,288.743,491.775,322.85,562.655,221.009
1990-11-05,2835.598,497.973,291.673,493.031,325.765,568.338,220.796
1990-11-06,2799.111,504.362,289.134,492.401,324.665,563.215,222.108
1990-11-07,2756.131,503.909,283.956,487.661,321.309,554.38,217.696
1990-11-08,2658.653,496.036,285.526,478.932,318.67,546.682,214.269
1990-11-09,2649.992,497.097,291.098,482.844,320.115,558.166,213.149
1990-11-12,2658.215,498.614,296.705,490.027,324.865,569.763,212.296
1990-11-13,2758.751,500.671,295.354,494.509,326.347,576.491,214.415
1990-11-14,2736.958,496.509,297.593,491.025,326.684,570.243,209.325
1990-11-15,2705.652,501.382,294.746,489.798,325.194,574.936,208.031
1990-11-16,2661.965,505.65,295.254,495.74,326.409,583.075,208.931
1990-11-19,2717.198,515.739,297.34,501.116,326.667,596.505,209.345
1990-11-20,2678.08,519.574,293.904,498.418,324.536,593.534,208.779
1990-11-21,2660.856,522.005,294.395,495.426,324.675,592.65,208.629
1990-11-22,2731.675,522.139,294.395,498.607,323.98,605.013,207.83
1990-11-23,2730.602,532.262,293.49,497.33,325.257,595.247,208.74
1990-11-26,2730.363,527.843,294.58,488.183,325.728,585.967,203.518
1990-11-27,2712.348,530.183,295.987,489.82,326.243,578.716,198.88
1990-11-28,2644.152,526.277,295.665,490.028,325.395,576.958,200.205
1990-11-29,2584.689,522.635,294.128,489.471,326.715,574.014,199.722
1990-11-30,2520.476,519.262,299.46,485.384,328.638,572.306,199.439
1990-12-03,2531.959,518.431,301.558,493.591,330.301,579.178,203.408
1990-12-04,2471.043,515.684,303.91,496.73,333.363,573.479,206.384
1990-12-05,2496.695,517.616,307.396,501.467,338.027,581.67,209.835
1990-12-06,2596.597,526.294,306.558,511.429,339.884,596.451,215.499
1990-12-07,2715.952,529.886,305.033,514.752,339.688,604.517,220.491
1990-12-10,2722.74,530.356,305.937,513.753,341.391,612.619,220.209
1990-12-11,2751.392,524.376,303.992,509.522,340.972,600.91,216.573
1990-12-12,2754.61,521.636,307.446,507.422,341.926,608.784,215.232
1990-12-13,2809.576,526.11,306.545,505.241,341.761,612.584,222.344
1990-12-14,2769.104,522.933,304.214,494.807,340.453,602.74,222.636
1990-12-17,2727.332,517.695,303.463,485.413,340.396,594.155,215.04
1990-12-18,2761.273,520.248,307.493,482.633,341.098,591.803,215.259
1990-12-19,2778.641,522.676,307.298,482.975,342.57,584.724,215.612
1990-12-20,2739.748,514.553,307.471,471.716,341.947,562.354,206.324
1990-12-21,2663.983,506.888,308.672,461.417,340.692,550.12,200.916
1990-12-24,2660.069,499.712,307.104,456.979,339.644,543.895,198.585
1990-12-25,2660.069,499.712,307.104,456.979,339.644,543.895,198.585
1990-12-26,2619.967,505.475,307.834,455.396,339.718,550.12,200.567
1990-12-27,2625.288,508.947,305.712,453.494,338.499,547.488,202.519
1990-12-28,2656.367,514.28,305.721,460.411,340.004,550.174,206.304
1990-12-31,2637.604,513.634,306.85,461.025,341.935,550.724,205.247
1991-01-01,2637.604,513.634,306.85,461.025,341.935,550.724,205.247
1991-01-02,2674.002,513.651,303.481,459.67,340.9,544.227,205.681
1991-01-03,2692.277,512.125,299.523,467.979,340.196,546.524,205.485
1991-01-04,2674.386,512.111,298.834,466.489,339.771,550.079,207.273
1991-01-07,2615.74,499.956,293.72,447.46,337.41,526.53,202.511
1991-01-08,2549.687,497.541,293.058,446.418,336.574,524.551,199.085
1991-01-09,2586.595,509.612,289.864,462.873,334.442,535.882,201.598
1991-01-10,2594.113,501.029,292.671,447.24,337.561,533.087,199.357
1991-01-11,2620.342,498.522,293.334,442.142,335.16,531.371,199.079
1991-01-14,2603.27,492.303,290.568,425.716,334.982,515.608,190.862
1991-01-15,2593.692,490.623,291.695,429.641,334.927,505.942,192.327
1991-01-16,2508.429,487.13,294.503,429.748,335.421,506.858,191.971
1991-01-17,2666.617,502.545,305.598,462.598,337.657,543.782,205.284
1991-01-18,2714.056,504.401,309.116,464.6,337.273,545.521,204.966
1991-01-21,2687.375,505.904,308.343,467.424,337.248,547.731,204.091
1991-01-22,2708.306,506.746,305.831,467.246,334.579,543.68,200.636
1991-01-23,2660.998,505.6,307.623,458.777,334.36,539.21,197.379
1991-01-24,2699.563,514.278,312.025,470.455,337.467,548.124,198.419
1991-01-25,2731.358,513.942,312.995,468.769,337.653,545.282,196.04
1991-01-28,2730.051,519.461,312.865,473.544,337.845,546.024,196.551
1991-01-29,2729.401,519.146,312.66,469.319,337.931,549.338,194.928
1991-01-30,2699.331,524.455,317.554,474.452,340.382,549.614,195.04
1991-01-31,2711.213,531.263,320.553,478.078,341.003,564.67,199.277
1991-02-01,2702.517,534.305,319.644,482.261,343.684,569.439,199.619
1991-02-04,2726.412,536.159,324.072,484.109,347.585,579.947,202.468
1991-02-05,2798.289,545.028,327.194,492.576,350.915,582.315,207.45
1991-02-06,2865.182,545.994,333.396,492.089,357.365,578.395,209.437
1991-02-07,2894.569,558.522,331.808,494.271,358.338,586.536,213.08
1991-02-08,2936.334,558.014,334.067,500.928,359.585,588.011,213.195
1991-02-11,2945.557,569.319,342.765,506.784,365.97,606.375,216.137
1991-02-12,3022.292,563.752,339.925,502.772,367.736,594.838,217.152
1991-02-13,3010.513,565.543,343.54,505.274,369.262,598.494,220.836
1991-02-14,3030.036,569.935,339.069,509.402,365.637,601.39,224.083
1991-02-15,3010.42,568.625,343.568,510.916,367.897,598.665,225.683
1991-02-18,3096.667,570.825,343.568,515.606,370.828,612.711,231.969
1991-02-19,3079.364,567.124,344.442,516.333,369.877,624.595,231.42
1991-02-20,3048.849,561.073,340.51,510.934,366.741,612.334,226.92
1991-02-21,3024.49,566.428,340.311,516.92,364.178,614.314,228.809
1991-02-22,3015.732,567.87,341.302,519.764,362.425,618.082,232.345
1991-02-25,3046.208,565.338,342.847,519.834,360.534,617.967,233.211
1991-02-26,3013.571,558.13,338.657,508.501,358.14,600.54,229.256
1991-02-27,3006.375,563.577,342.995,513.959,361.021,597.522,227.663
1991-02-28,3051.751,572.559,341.789,522.833,362.905,603.335,228.604
1991-03-01,2956.002,569.554,344.971,515.036,363.826,582.906,221.226
1991-03-04,2924.404,568.308,344.237,519.012,368.573,585.211,221.021
1991-03-05,2940.193,581.31,351.042,532.182,373.683,596.166,222.956
1991-03-06,2953.282,583.638,350.144,531.771,372.216,601.367,226.105
1991-03-07,2964.94,579.588,349.998,532.729,372.25,603.912,226.069
1991-03-08,2971.299,579.725,348.901,530.197,370.927,606.332,224.95
1991-03-11,2935.842,573.972,347.332,514.297,370.348,587.58,221.943
1991-03-12,2984.1,575.467,344.558,517.35,371.105,588.108,224.193
1991-03-13,2938.968,571.782,348.698,509.603,372.062,580.947,223.649
1991-03-14,2979.384,585.211,348.021,519.87,369.706,582.746,224.176
1991-03-15,3012.447,578.797,347.71,510.134,367.264,578.953,225.386
1991-03-18,3013.637,566.182,346.423,495.686,367.723,563.178,221.458
1991-03-19,2997.626,546.795,341.126,475.814,364.982,544.51,214.848
1991-03-20,2914.201,544.052,342.312,479.91,362.201,542.498,213.297
1991-03-21,2948.067,560.437,341.083,492.018,362.371,548.599,216.447
1991-03-22,2952.46,548.927,341.661,487.482,359.02,536.264,213.874
1991-03-25,2932.125,539.423,343.964,480.829,357.788,530.035,208.695
1991-03-26,2895.319,535.357,350.534,475.21,358.541,516.492,203.52
1991-03-27,2875.5,538.574,349.802,475.834,359.824,516.67,201.41
1991-03-28,2837.377,535.435,349.202,479.039,361.212,514.81,203.501
1991-03-29,2860.693,540.852,349.202,483.892,361.433,521.643,206.585
1991-04-01,2839.223,541.316,345.688,486.216,360.2,523.527,207.909
1991-04-02,2907.336,550.999,353.353,490.081,364.134,532.188,208.094
1991-04-03,2992.768,564.423,352.797,501.473,364.645,548.013,213.577
1991-04-04,3006.383,564.46,353.889,497.42,365.315,545.62,214.464
1991-04-05,3032.222,575.065,349.777,507.114,365.267,555.854,218.316
1991-04-08,2992.963,564.151,352.47,497.246,364.615,545.929,212.528
1991-04-09,2958.658,566.097,347.604,499.125,364.019,552.827,212.781
1991-04-10,2959.091,566.782,347.413,494.417,362.805,545.322,213.227
1991-04-11,2962.675,566.684,351.611,494.345,364.417,545.464,211.623
1991-04-12,2994.183,567.891,353.953,495.309,365.917,549.666,214.576
1991-04-15,3041.009,571.784,354.989,497.061,367.231,557.712,214.029
1991-04-16,3035.77,564.289,361.012,492.341,370.619,558.086,212.635
1991-04-17,3041.371,571.299,363.776,499.538,371.218,565.781,216.3
1991-04-18,2999.086,566.937,362.054,492.414,369.151,559.654,216.127
1991-04-19,2948.666,549.598,358.189,474.344,364.114,538.89,212.523
1991-04-22,2885.872,532.337,354.951,460.75,362.348,522.093,206.024
1991-04-23,2911.286,536.036,355.492,464.933,365.225,529.935,206.102
1991-04-24,2907.216,531.344,356.663,468.24,366.581,533.633,205.451
1991-04-25,2880.126,523.856,353.572,462.86,367.607,536.715,203.677
1991-04-26,2891.372,523.277,353.425,463.351,367.128,537.431,201.984
1991-04-29,2886.564,523.349,348.297,462.598,364.464,534.382,196.402
1991-04-30,2930.591,532.178,349.644,469.938,364.546,538.949,201.171
1991-05-01,2987.594,545.409,354.551,477.654,367.407,549.702,204.848
1991-05-02,2955.624,543.672,354.53,482.388,368.325,551.293,204.424
1991-05-03,2940.923,536.999,354.841,479.141,366.934,546.539,204.148
1991-05-06,2943.469,534.95,354.203,476.718,366.996,542.416,203.108
1991-05-07,2942.434,545.34,351.741,483.587,366.143,550.992,204.332
1991-05-08,2930.437,542.028,352.757,481.316,365.844,542.137,200.466
1991-05-09,2911.551,540.473,357.54,477.444,368.432,537.015,198.979
1991-05-10,2927.574,543.9,350.413,487.967,367.226,547.876,202.529
1991-05-13,2893.091,536.246,351.254,484.147,367.923,544.135,203.813
1991-05-14,2895.847,532.366,346.616,478.902,364.795,543.401,205.429
1991-05-15,2906.797,536.948,343.756,485.163,362.654,548.516,205.397
1991-05-16,2897.373,540.766,347.391,490.195,364.96,549.181,202.341
1991-05-17,2891.805,533.32,347.426,486.458,363.696,547.801,201.32
1991-05-20,2860.404,528.18,347.671,478.745,363.949,538.587,197.341
1991-05-21,2870.489,536.707,350.467,484.603,364.025,547.166,198.554
1991-05-22,2861.641,533.311,351.333,482.552,363.833,555.128,199.53
1991-05-23,2886.394,534.314,350.39,476.864,362.706,552.654,201.608
1991-05-24,2871.557,535.004,352.496,478.747,364.547,564.038,206.363
1991-05-27,2859.215,535.849,352.496,480.121,364.738,571.174,208.361
1991-05-28,2856.081,536.636,356.628,480.273,369.47,567.753,207.126
1991-05-29,2880.87,543.45,357.312,488.08,369.817,577.02,210.867
1991-05-30,2893.984,537.892,360.852,486.368,372.435,571.75,211.514
1991-05-31,2915.751,534.062,363.248,487.113,376.755,572.948,212.247
1991-06-03,2895.068,530.437,361.687,482.289,376.764,562.801,212.652
1991-06-04,2873.857,530.505,361.496,481.281,376.052,560.519,212.832
1991-06-05,2839.585,531.845,358.925,483.519,376.47,565.496,212.176
1991-06-06,2823.767,530.459,357.708,482.374,378.661,564.897,209.808
1991-06-07,2804.031,523.447,354.019,476.978,378.479,560.405,207.747
1991-06-10,2731.791,524.009,353.406,474.455,376.498,556.625,207.668
1991-06-11,2747.408,528.721,355.518,480.354,377.816,560.516,206.641
1991-06-12,2738.811,519.719,351.537,470.802,377.008,551.958,206.537
1991-06-13,2749.389,512.68,352.398,465.086,376.069,543.004,204.461
1991-06-14,2791.953,515.588,356.682,468.768,377.415,549.942,204.33
1991-06-17,2763.952,510.756,354.788,464.692,376.737,551.525,204.605
1991-06-18,2745.306,506.814,353.227,458.957,377.186,541.23,204.637
1991-06-19,2695.657,503.567,349.998,455.036,374.603,544.019,203.637
1991-06-20,2744.985,506.199,350.295,455.07,374.449,547.144,204.923
1991-06-21,2761.271,504.851,352.34,455.368,372.998,549.206,198.969
1991-06-24,2708.333,502.269,346.099,451.807,368.438,548.9,196.366
1991-06-25,2735.254,500.316,345.568,450.893,368.917,547.08,196.4
1991-06-26,2729.309,495.384,346.47,447.347,369.739,543.55,198.695
1991-06-27,2712.507,498.026,348.896,447.758,368.35,538.704,197.351
1991-06-28,2704.529,487.445,345.677,439.813,366.684,518.72,193.028
1991-07-01,2763.314,492.844,351.959,444.012,366.557,520.133,192.084
1991-07-02,2750.73,490.989,351.82,435.049,368.444,508.513,187.736
1991-07-03,2676.592,489.836,348.042,429.415,366.796,512.118,184.305
1991-07-04,2640.925,493.23,348.042,425.662,367.714,513.061,183.342
1991-07-05,2636.776,498.022,348.737,429.134,366.915,514.658,184.244
1991-07-08,2557.995,498.843,352.177,430.097,367.575,515.274,186.902
1991-07-09,2611.45,502.595,350.926,434.629,367.552,519.057,187.522
1991-07-10,2671.177,503.097,350.154,440.243,367.832,519.123,185.386
1991-07-11,2673.624,502.599,350.717,438.674,368.4,517.476,184.768
1991-07-12,2696.533,509.655,354.01,445.377,369.462,528.738,187.126
1991-07-15,2741.296,518.444,356.099,447.462,371.341,529.143,186.804
1991-07-16,2727.523,524.163,355.246,445.89,372.641,527.773,185.095
1991-07-17,2697.794,525.576,354.866,447.871,373.426,523.99,181.695
1991-07-18,2692.222,528.443,358.599,452.036,373.996,527.596,185.964
1991-07-19,2686.223,531.79,357.744,457.35,372.795,532.948,191.324
1991-07-22,2666.951,535.51,356.404,457.367,370.35,530.236,191.722
1991-07-23,2678.486,540.326,353.103,457.107,370.658,534.096,191.322
1991-07-24,2726.972,544.922,352.299,465.574,370.342,539.118,195.75
1991-07-25,2703.019,540.472,354.659,461.865,370.793,531.167,193.151
1991-07-26,2743.757,546.651,354.661,462.79,371.172,534.148,194.767
1991-07-29,2729.271,544.354,356.831,457.31,371.873,526.299,192.334
1991-07-30,2765.001,545.563,359.912,457.574,373.238,532.508,192.92
1991-07-31,2786.749,542.799,360.936,458.021,371.755,535.265,194.499
1991-08-01,2780.72,542.342,360.535,458.994,372.526,531.841,195.617
1991-08-02,2782.991,546.881,360.902,461.3,370.397,530.009,197.615
1991-08-05,2757.744,548.924,358.989,464.326,370.73,538.808,197.277
1991-08-06,2736.075,547.776,364.182,466.459,370.194,540.213,198.424
1991-08-07,2757.915,551.389,364.066,470.204,372.043,541.897,195.476
1991-08-08,2737.343,552.381,362.807,472.674,370.598,545.07,195.673
1991-08-09,2722.794,543.264,360.756,468.604,369.092,541.509,193.497
1991-08-12,2679.404,542.518,361.53,467.816,368.111,539.383,192.254
1991-08-13,2670.782,545.495,362.822,472.465,371.837,542.069,191.496
1991-08-14,2707.184,548.828,363.255,473.446,374.195,540.652,190.542
1991-08-15,2681.714,552.496,362.993,476.024,373.575,548.158,191.335
1991-08-16,2637.561,543.916,359.579,467.42,372.756,537.127,188.27
1991-08-19,2475.314,515.415,351.275,422.169,368.353,467.86,168.423
1991-08-20,2539.553,522.107,354.142,436.506,369.049,483.087,173.294
1991-08-21,2601.969,540.367,364.235,460.265,372.372,503.528,182.631
1991-08-22,2654.61,553.366,364.854,475.018,372.639,535.763,189.282
1991-08-23,2600.877,552.047,367.311,474.196,374.437,532.688,184.953
1991-08-26,2558.263,551.602,367.097,479.411,374.352,540.77,184.637
1991-08-27,2549.773,549.095,366.484,479.764,373.931,539.128,185.575
1991-08-28,2546.264,552.414,369.741,482.343,374.783,540.901,185.618
1991-08-29,2586.508,557.272,369.634,487.406,374.358,547.309,188.215
1991-08-30,2631.422,555.086,368.75,485.6,375.271,541.301,188.351
1991-09-02,2656.81,562.638,368.75,484.242,375.337,542.688,187.333
1991-09-03,2651.324,561.504,365.541,487.383,374.133,543.239,188.526
1991-09-04,2666.234,562.468,363.726,486.323,371.163,541.509,189.522
1991-09-05,2669.556,562.422,362.794,486.055,371.669,540.852,188.711
1991-09-06,2677.546,564.441,362.811,484.838,371.545,542.199,188.089
1991-09-09,2690.49,572.675,362.05,492.881,371.308,549.304,189.569
1991-09-10,2683.8,569.892,358.454,491.556,367.595,548.496,188.911
1991-09-11,2679.438,566.122,358.992,491.208,366.02,548.923,187.146
1991-09-12,2687.526,571.176,361.188,497.684,367.599,550.792,187.23
1991-09-13,2767.048,567.763,357.54,503.08,366.551,554.843,189.422
1991-09-16,2764.561,565.804,359.926,506.786,367.672,556.654,188.769
1991-09-17,2801.973,566.178,359.949,508.313,367.019,558.015,190.939
1991-09-18,2770.016,559.258,361.107,504.608,366.345,552.553,192.37
1991-09-19,2758.082,560.469,361.814,506.268,365.277,549.417,193.287
1991-09-20,2747.467,560.907,361.897,504.904,365.227,543.801,190.311
1991-09-23,2775.105,563.268,359.798,513.053,363.944,550.828,190.237
1991-09-24,2802.587,561.978,361.874,511.808,364.36,551.527,189.763
1991-09-25,2823.734,564.481,360.633,508.105,363.617,553.312,187.705
1991-09-26,2842.587,564.024,360.41,507.478,362.909,549.281,186.846
1991-09-27,2831.824,562.721,359.765,508.198,362.845,544.166,186.424
1991-09-30,2859.786,574.373,361.552,513.736,364.702,552.257,188.282
1991-10-01,2885.477,578.781,362.967,514.905,365.079,550.924,189.788
1991-10-02,2928.283,581.112,361.982,514.233,365.405,550.64,192.252
1991-10-03,2991.774,576.083,358.59,510.711,364.35,549.581,190.167
1991-10-04,3012.759,572.041,355.784,503.73,362.817,545.019,187.036
1991-10-07,3002.06,563.605,354.221,500.783,361.218,541.048,185.173
1991-10-08,2966.27,560.146,355.195,498.694,361.603,533.337,183.938
1991-10-09,2962.658,552.692,351.72,494.752,359.655,527.897,181.77
